station_id,quality,temp,period
USC00090010,Q,614,djf
USC00090140,S,621,djf
USC00090181,R,528,djf
USC00090219,R,512,djf
USC00090236,R,534,djf
USC00090253,R,599,djf
USC00090311,S,570,djf
USC00090406,R,609,djf
USC00090586,R,646,djf
USC00090603,Q,505,djf
USC00090670,Q,622,djf
USC00090969,R,507,djf
USC00090979,R,611,djf
USC00091266,C,616,djf
USC00091340,S,642,djf
USC00091448,R,589,djf
USC00091463,Q,642,djf
USC00091474,R,530,djf
USC00091500,S,617,djf
USC00091640,S,535,djf
USC00091665,R,557,djf
USC00091732,S,536,djf
USC00091863,R,527,djf
USC00091908,Q,525,djf
USC00091965,Q,527,djf
USC00091973,R,631,djf
USC00091982,S,518,djf
USC00092006,Q,516,djf
USC00092153,R,641,djf
USC00092159,R,597,djf
USC00092180,S,534,djf
USC00092266,S,587,djf
USC00092283,S,511,djf
USC00092318,R,548,djf
USC00092361,Q,606,djf
USC00092408,Q,521,djf
USC00092450,S,593,djf
USC00092475,R,524,djf
USC00092485,C,535,djf
USC00092493,R,524,djf
USC00092517,R,536,djf
USC00092738,Q,634,djf
USC00092783,S,619,djf
USC00092839,S,594,djf
USC00092966,S,591,djf
USC00093060,C,526,djf
USC00093271,R,558,djf
USC00093325,R,653,djf
USC00093386,R,608,djf
USC00093465,C,675,djf
USC00093506,R,588,djf
USC00093538,S,648,djf
USC00093578,Q,598,djf
USC00093621,S,519,djf
USC00093658,Q,593,djf
USC00093754,C,624,djf
USC00093915,R,593,djf
USC00094133,S,528,djf
USC00094138,Q,545,djf
USC00094170,S,596,djf
USC00094204,R,627,djf
USC00094230,R,515,djf
USC00094429,S,633,djf
USC00094594,R,597,djf
USC00094648,C,500,djf
USC00094674,R,646,djf
USC00094676,S,628,djf
USC00094700,R,535,djf
USC00094862,Q,595,djf
USC00094941,R,513,djf
USC00094949,R,577,djf
USC00095061,Q,607,djf
USC00095165,Q,554,djf
USC00095314,C,593,djf
USC00095394,R,623,djf
USC00095401,Q,617,djf
USC00095404,Q,548,djf
USC00095550,R,606,djf
USC00095666,R,557,djf
USC00095811,R,612,djf
USC00095863,S,595,djf
USC00095874,S,592,djf
USC00095882,R,605,djf
USC00095988,S,579,djf
USC00096087,S,631,djf
USC00096093,Q,462,djf
USC00096148,R,598,djf
USC00096219,R,648,djf
USC00096244,R,658,djf
USC00096335,S,567,djf
USC00096838,Q,636,djf
USC00097087,C,586,djf
USC00097171,R,619,djf
USC00097276,S,638,djf
USC00097528,Q,596,djf
USC00097600,S,543,djf
USC00097777,S,590,djf
USC00097808,S,620,djf
USC00097827,R,486,djf
USC00098064,C,567,djf
USC00098436,Q,537,djf
USC00098476,R,616,djf
USC00098496,R,620,djf
USC00098535,S,572,djf
USC00098661,S,581,djf
USC00098666,Q,652,djf
USC00098703,S,614,djf
USC00098740,S,531,djf
USC00098950,S,544,djf
USC00098974,Q,638,djf
USC00099027,Q,605,djf
USC00099124,R,591,djf
USC00099141,S,567,djf
USC00099157,S,553,djf
USC00099186,S,640,djf
USC00099194,S,593,djf
USC00099291,S,557,djf
USC00099466,R,553,djf
USC00099486,R,543,djf
USC00099502,R,638,djf
USC00100010,S,338,djf
USC00100227,S,333,djf
USC00100282,Q,376,djf
USC00100347,R,331,djf
USC00100375,R,311,djf
USC00100448,S,374,djf
USC00100470,R,295,djf
USC00100528,Q,342,djf
USC00100667,S,366,djf
USC00100803,R,306,djf
USC00100915,R,320,djf
USC00101017,S,382,djf
USC00101018,Q,420,djf
USC00101079,S,351,djf
USC00101180,S,403,djf
USC00101195,S,445,djf
USC00101220,S,377,djf
USC00101363,S,347,djf
USC00101380,R,412,djf
USC00101408,S,335,djf
USC00101514,S,317,djf
USC00101551,S,387,djf
USC00101663,R,345,djf
USC00101671,S,312,djf
USC00101831,Q,326,djf
USC00101956,R,366,djf
USC00102159,C,369,djf
USC00102187,Q,358,djf
USC00102246,R,363,djf
USC00102260,S,299,djf
USC00102390,R,323,djf
USC00102444,R,416,djf
USC00102575,S,324,djf
USC00102577,Q,322,djf
USC00102676,S,301,djf
USC00102707,S,286,djf
USC00102845,C,407,djf
USC00102875,S,365,djf
USC00102892,S,352,djf
USC00102942,S,398,djf
USC00103108,R,298,djf
USC00103110,R,284,djf
USC00103143,S,370,djf
USC00103297,S,341,djf
USC00103448,S,370,djf
USC00103554,R,311,djf
USC00103558,Q,310,djf
USC00103631,R,428,djf
USC00103732,S,341,djf
USC00103760,S,416,djf
USC00103771,S,386,djf
USC00103882,R,313,djf
USC00103932,S,409,djf
USC00103940,Q,323,djf
USC00103964,S,312,djf
USC00104140,C,371,djf
USC00104150,R,351,djf
USC00104268,R,294,djf
USC00104295,Q,399,djf
USC00104318,Q,410,djf
USC00104384,R,320,djf
USC00104442,S,369,djf
USC00104455,S,326,djf
USC00104456,S,321,djf
USC00104598,S,305,djf
USC00104670,S,385,djf
USC00104793,Q,397,djf
USC00104831,S,364,djf
USC00104845,C,325,djf
USC00105013,R,386,djf
USC00105015,Q,402,djf
USC00105038,R,407,djf
USC00105143,Q,333,djf
USC00105177,R,306,djf
USC00105275,S,314,djf
USC00105414,R,337,djf
USC00105462,S,297,djf
USC00105563,R,369,djf
USC00105567,R,397,djf
USC00105678,R,355,djf
USC00105685,R,326,djf
USC00105708,S,323,djf
USC00105716,R,329,djf
USC00105897,S,350,djf
USC00105980,S,370,djf
USC00106152,C,382,djf
USC00106174,R,405,djf
USC00106230,R,358,djf
USC00106250,R,417,djf
USC00106305,C,410,djf
USC00106388,R,327,djf
USC00106424,S,371,djf
USC00106542,C,406,djf
USC00106586,R,383,djf
USC00106764,R,312,djf
USC00106844,S,392,djf
USC00106877,S,355,djf
USC00106891,S,395,djf
USC00107040,C,316,djf
USC00107046,R,355,djf
USC00107188,R,362,djf
USC00107208,R,368,djf
USC00107210,Q,360,djf
USC00107264,S,350,djf
USC00107301,S,378,djf
USC00107320,S,330,djf
USC00107346,R,327,djf
USC00107386,C,327,djf
USC00107563,R,360,djf
USC00107644,R,297,djf
USC00107648,S,406,djf
USC00107673,S,315,djf
USC00107689,Q,301,djf
USC00107706,S,443,djf
USC00107808,Q,348,djf
USC00107968,R,367,djf
USC00108022,S,299,djf
USC00108062,S,374,djf
USC00108080,C,297,djf
USC00108137,S,358,djf
USC00108380,S,354,djf
USC00108395,S,326,djf
USC00108412,R,362,djf
USC00108535,S,313,djf
USC00108676,S,275,djf
USC00108928,S,420,djf
USC00108937,S,311,djf
USC00109000,R,325,djf
USC00109065,R,287,djf
USC00109293,S,407,djf
USC00109303,S,374,djf
USC00109498,R,351,djf
USC00109560,R,358,djf
USC00109638,S,380,djf
USC00109698,Q,373,djf
USC00109846,C,369,djf
USC00109950,Q,336,djf
USC00109951,R,353,djf
USC00109963,R,377,djf
USC00110055,R,413,djf
USC00110072,S,326,djf
USC00110137,R,422,djf
USC00110140,Q,328,djf
USC00110187,S,462,djf
USC00110203,R,317,djf
USC00110306,R,373,djf
USC00110338,S,330,djf
USC00110356,Q,346,djf
USC00110442,R,312,djf
USC00110598,R,375,djf
USC00110608,R,426,djf
USC00110764,R,359,djf
USC00110993,S,442,djf
USC00111020,R,406,djf
USC00111160,S,425,djf
USC00111265,S,445,djf
USC00111280,R,387,djf
USC00111290,R,403,djf
USC00111302,R,423,djf
USC00111420,R,339,djf
USC00111436,S,392,djf
USC00111475,C,359,djf
USC00111497,S,343,djf
USC00111550,Q,349,djf
USC00111835,R,315,djf
USC00111836,R,359,djf
USC00112140,S,377,djf
USC00112193,S,388,djf
USC00112223,S,308,djf
USC00112348,S,316,djf
USC00112353,S,468,djf
USC00112483,S,435,djf
USC00112500,R,334,djf
USC00112736,S,326,djf
USC00112745,R,313,djf
USC00112931,C,417,djf
USC00112993,R,353,djf
USC00113106,R,409,djf
USC00113109,S,418,djf
USC00113262,S,314,djf
USC00113290,S,326,djf
USC00113320,S,330,djf
USC00113335,S,330,djf
USC00113369,R,342,djf
USC00113384,C,332,djf
USC00113413,R,341,djf
USC00113455,R,348,djf
USC00113530,R,361,djf
USC00113580,R,445,djf
USC00113612,Q,428,djf
USC00113717,R,369,djf
USC00113879,R,444,djf
USC00113940,R,373,djf
USC00114013,S,352,djf
USC00114078,Q,411,djf
USC00114108,S,409,djf
USC00114198,C,363,djf
USC00114317,Q,403,djf
USC00114400,R,412,djf
USC00114442,C,384,djf
USC00114447,Q,385,djf
USC00114489,S,395,djf
USC00114530,C,342,djf
USC00114603,S,347,djf
USC00114629,S,433,djf
USC00114710,S,325,djf
USC00114780,Q,342,djf
USC00114805,S,364,djf
USC00114823,S,358,djf
USC00114837,R,323,djf
USC00114957,R,412,djf
USC00114991,Q,419,djf
USC00115079,S,365,djf
USC00115097,Q,337,djf
USC00115113,Q,373,djf
USC00115326,R,316,djf
USC00115342,R,411,djf
USC00115372,R,334,djf
USC00115413,R,361,djf
USC00115430,R,376,djf
USC00115493,R,311,djf
USC00115515,R,428,djf
USC00115712,S,350,djf
USC00115768,S,355,djf
USC00115772,R,335,djf
USC00115825,R,341,djf
USC00115833,S,339,djf
USC00115841,C,374,djf
USC00115888,S,415,djf
USC00115901,S,330,djf
USC00115943,C,408,djf
USC00115950,R,380,djf
USC00115961,R,315,djf
USC00116011,C,408,djf
USC00116025,Q,391,djf
USC00116080,R,340,djf
USC00116157,R,404,djf
USC00116159,R,375,djf
USC00116200,S,356,djf
USC00116383,R,462,djf
USC00116446,S,405,djf
USC00116526,S,345,djf
USC00116558,S,405,djf
USC00116579,S,385,djf
USC00116610,C,371,djf
USC00116616,S,335,djf
USC00116661,S,299,djf
USC00116663,R,339,djf
USC00116738,R,390,djf
USC00116753,S,333,djf
USC00116819,C,356,djf
USC00116837,R,381,djf
USC00116897,R,331,djf
USC00116910,S,343,djf
USC00116970,Q,364,djf
USC00116998,R,329,djf
USC00117004,S,354,djf
USC00117077,R,380,djf
USC00117126,R,385,djf
USC00117187,Q,431,djf
USC00117345,Q,406,djf
USC00117354,C,307,djf
USC00117391,R,342,djf
USC00117457,R,336,djf
USC00117487,S,450,djf
USC00117551,S,367,djf
USC00117590,Q,342,djf
USC00117636,C,406,djf
USC00117876,R,385,djf
USC00117952,Q,353,djf
USC00118020,C,446,djf
USC00118147,S,425,djf
USC00118186,Q,383,djf
USC00118293,C,307,djf
USC00118324,R,345,djf
USC00118389,R,372,djf
USC00118684,S,358,djf
USC00118740,S,357,djf
USC00118781,S,392,djf
USC00118860,S,388,djf
USC00118916,S,323,djf
USC00119002,R,419,djf
USC00119021,S,344,djf
USC00119029,R,327,djf
USC00119221,S,329,djf
USC00119241,S,381,djf
USC00119331,R,382,djf
USC00119354,S,378,djf
USC00120177,S,369,djf
USC00120200,C,328,djf
USC00120331,R,355,djf
USC00120676,S,355,djf
USC00120784,C,400,djf
USC00120830,S,344,djf
USC00120852,R,441,djf
USC00120858,R,339,djf
USC00121030,S,405,djf
USC00121229,R,363,djf
USC00121303,R,368,djf
USC00121417,Q,347,djf
USC00121425,R,452,djf
USC00121739,S,341,djf
USC00121747,S,400,djf
USC00121869,R,432,djf
USC00121873,R,350,djf
USC00122096,Q,350,djf
USC00122149,S,366,djf
USC00122309,C,425,djf
USC00122638,S,365,djf
USC00122660,R,443,djf
USC00122731,R,474,djf
USC00122825,C,363,djf
USC00123078,Q,343,djf
USC00123082,S,360,djf
USC00123091,Q,383,djf
USC00123104,S,393,djf
USC00123206,Q,341,djf
USC00123207,R,340,djf
USC00123418,S,339,djf
USC00123513,S,374,djf
USC00123527,S,368,djf
USC00123547,C,391,djf
USC00123777,R,351,djf
USC00124008,R,343,djf
USC00124181,S,360,djf
USC00124244,R,342,djf
USC00124272,S,367,djf
USC00124356,R,366,djf
USC00124527,R,362,djf
USC00124550,R,349,djf
USC00124657,Q,353,djf
USC00124662,S,347,djf
USC00124711,Q,401,djf
USC00124715,S,353,djf
USC00124730,S,332,djf
USC00124782,R,347,djf
USC00124837,S,338,djf
USC00124977,Q,407,djf
USC00125117,R,350,djf
USC00125174,C,340,djf
USC00125237,S,446,djf
USC00125337,S,357,djf
USC00125407,C,389,djf
USC00125658,R,387,djf
USC00126001,S,428,djf
USC00126164,C,362,djf
USC00126304,R,374,djf
USC00126400,Q,341,djf
USC00126420,Q,347,djf
USC00126435,R,423,djf
USC00126506,R,370,djf
USC00126580,S,408,djf
USC00126705,S,423,djf
USC00126830,S,377,djf
USC00126872,R,409,djf
USC00126989,R,337,djf
USC00127069,S,359,djf
USC00127102,R,341,djf
USC00127125,S,420,djf
USC00127298,C,345,djf
USC00127370,S,380,djf
USC00127482,S,340,djf
USC00127522,S,394,djf
USC00127646,C,375,djf
USC00127724,S,451,djf
USC00127755,S,432,djf
USC00127875,S,423,djf
USC00127935,C,401,djf
USC00127959,R,395,djf
USC00127999,S,387,djf
USC00128036,S,412,djf
USC00128290,S,394,djf
USC00128442,Q,431,djf
USC00128698,S,449,djf
USC00128723,R,404,djf
USC00128784,R,358,djf
USC00128967,Q,451,djf
USC00128992,Q,338,djf
USC00128999,R,343,djf
USC00129080,R,434,djf
USC00129112,Q,414,djf
USC00129113,S,409,djf
USC00129138,R,355,djf
USC00129222,S,343,djf
USC00129240,S,343,djf
USC00129253,R,430,djf
USC00129430,C,356,djf
USC00129511,R,348,djf
USC00129557,S,368,djf
USC00129670,S,344,djf
USC00129678,C,354,djf
USC00129724,Q,340,djf
USC00129905,R,345,djf
USC00130112,S,341,djf
USC00130133,S,268,djf
USC00130149,R,345,djf
USC00130157,C,281,djf
USC00130200,S,320,djf
USC00130203,R,314,djf
USC00130213,C,307,djf
USC00130241,S,334,djf
USC00130364,S,339,djf
USC00130385,S,316,djf
USC00130536,S,338,djf
USC00130576,S,356,djf
USC00130600,S,312,djf
USC00130608,S,320,djf
USC00130753,C,351,djf
USC00130807,S,309,djf
USC00130923,S,265,djf
USC00131060,S,343,djf
USC00131233,C,309,djf
USC00131257,C,300,djf
USC00131277,S,312,djf
USC00131319,C,331,djf
USC00131354,R,354,djf
USC00131394,S,343,djf
USC00131402,C,276,djf
USC00131442,S,303,djf
USC00131533,R,346,djf
USC00131541,R,289,djf
USC00131635,C,332,djf
USC00131705,Q,297,djf
USC00131710,S,299,djf
USC00131731,S,328,djf
USC00131833,S,342,djf
USC00131954,C,262,djf
USC00131962,S,329,djf
USC00132110,C,300,djf
USC00132171,S,327,djf
USC00132209,R,328,djf
USC00132299,Q,356,djf
USC00132364,C,307,djf
USC00132573,C,282,djf
USC00132603,S,305,djf
USC00132689,S,270,djf
USC00132724,C,272,djf
USC00132789,C,359,djf
USC00132864,C,276,djf
USC00132977,S,263,djf
USC00132999,S,292,djf
USC00133007,C,361,djf
USC00133288,Q,352,djf
USC00133290,S,358,djf
USC00133438,S,347,djf
USC00133473,C,315,djf
USC00133487,C,292,djf
USC00133509,S,326,djf
USC00133517,S,309,djf
USC00133584,S,281,djf
USC00133632,R,319,djf
USC00133718,S,302,djf
USC00133909,Q,298,djf
USC00133980,R,276,djf
USC00133985,R,290,djf
USC00134038,R,299,djf
USC00134049,S,290,djf
USC00134063,S,340,djf
USC00134101,S,347,djf
USC00134142,S,289,djf
USC00134228,S,314,djf
USC00134381,C,366,djf
USC00134389,S,374,djf
USC00134502,S,338,djf
USC00134561,C,291,djf
USC00134585,S,349,djf
USC00134705,S,333,djf
USC00134735,S,301,djf
USC00134758,S,356,djf
USC00134874,Q,322,djf
USC00134894,S,335,djf
USC00134963,Q,314,djf
USC00135086,C,291,djf
USC00135123,S,319,djf
USC00135131,S,297,djf
USC00135198,S,308,djf
USC00135230,S,269,djf
USC00135493,S,274,djf
USC00135769,S,349,djf
USC00135796,S,356,djf
USC00135837,S,347,djf
USC00135844,R,335,djf
USC00135952,S,266,djf
USC00135992,S,312,djf
USC00136103,S,256,djf
USC00136151,R,332,djf
USC00136199,Q,275,djf
USC00136200,R,280,djf
USC00136243,S,337,djf
USC00136305,S,265,djf
USC00136316,R,351,djf
USC00136327,S,333,djf
USC00136566,C,315,djf
USC00136719,S,285,djf
USC00136766,R,303,djf
USC00136800,S,292,djf
USC00136910,R,346,djf
USC00136940,S,355,djf
USC00137147,S,285,djf
USC00137161,S,295,djf
USC00137312,S,296,djf
USC00137386,S,269,djf
USC00137594,S,273,djf
USC00137613,S,362,djf
USC00137664,S,273,djf
USC00137669,C,357,djf
USC00137678,S,328,djf
USC00137700,C,310,djf
USC00137726,S,286,djf
USC00137844,S,281,djf
USC00137859,R,272,djf
USC00137892,Q,283,djf
USC00137979,S,292,djf
USC00138026,R,266,djf
USC00138266,S,316,djf
USC00138296,S,301,djf
USC00138339,S,276,djf
USC00138568,S,312,djf
USC00138688,S,334,djf
USC00138755,R,273,djf
USC00138806,C,300,djf
USC00139067,S,315,djf
USC00139132,R,330,djf
USC00140010,S,441,djf
USC00140200,Q,422,djf
USC00140201,R,432,djf
USC00140365,S,481,djf
USC00140405,S,384,djf
USC00140439,S,438,djf
USC00140682,S,400,djf
USC00140693,R,413,djf
USC00140800,R,495,djf
USC00140810,Q,454,djf
USC00140865,S,439,djf
USC00140957,Q,416,djf
USC00141029,R,426,djf
USC00141068,R,451,djf
USC00141179,Q,397,djf
USC00141351,C,426,djf
USC00141383,S,439,djf
USC00141408,R,385,djf
USC00141428,R,450,djf
USC00141522,S,457,djf
USC00141559,S,415,djf
USC00141612,S,408,djf
USC00141673,Q,462,djf
USC00141699,S,432,djf
USC00141704,S,490,djf
USC00141740,S,456,djf
USC00141761,Q,395,djf
USC00141858,S,432,djf
USC00141867,S,415,djf
USC00141874,Q,392,djf
USC00142401,S,447,djf
USC00142430,R,451,djf
USC00142432,S,483,djf
USC00142459,R,424,djf
USC00142548,S,420,djf
USC00142602,R,392,djf
USC00142622,S,444,djf
USC00142686,R,446,djf
USC00142773,S,445,djf
USC00142835,C,440,djf
USC00142894,R,452,djf
USC00142980,S,458,djf
USC00143008,S,435,djf
USC00143074,S,443,djf
USC00143100,R,422,djf
USC00143156,Q,436,djf
USC00143218,S,465,djf
USC00143223,Q,440,djf
USC00143239,S,447,djf
USC00143527,S,436,djf
USC00143545,R,450,djf
USC00143554,S,455,djf
USC00143594,S,420,djf
USC00143634,Q,385,djf
USC00143665,R,439,djf
USC00143686,R,417,djf
USC00143759,S,400,djf
USC00143810,S,395,djf
USC00143822,C,455,djf
USC00143837,S,418,djf
USC00143847,S,469,djf
USC00143855,S,483,djf
USC00143867,R,440,djf
USC00143929,R,436,djf
USC00143930,C,440,djf
USC00143954,S,469,djf
USC00143984,S,431,djf
USC00144087,R,448,djf
USC00144104,R,420,djf
USC00144114,R,484,djf
USC00144178,S,428,djf
USC00144313,S,452,djf
USC00144333,R,470,djf
USC00144357,R,422,djf
USC00144464,C,466,djf
USC00144530,S,440,djf
USC00144559,R,410,djf
USC00144588,R,414,djf
USC00144665,S,452,djf
USC00144695,S,487,djf
USC00144712,R,418,djf
USC00144857,S,398,djf
USC00144972,S,432,djf
USC00144982,R,391,djf
USC00145039,C,420,djf
USC00145063,S,396,djf
USC00145127,R,430,djf
USC00145152,S,436,djf
USC00145171,R,470,djf
USC00145173,R,484,djf
USC00145210,R,420,djf
USC00145306,S,415,djf
USC00145363,S,427,djf
USC00145421,R,454,djf
USC00145528,S,426,djf
USC00145536,S,450,djf
USC00145692,S,456,djf
USC00145744,S,432,djf
USC00145852,R,414,djf
USC00145856,S,430,djf
USC00145870,R,453,djf
USC00145888,S,436,djf
USC00145906,R,429,djf
USC00145972,S,411,djf
USC00146100,S,396,djf
USC00146128,S,421,djf
USC00146209,S,420,djf
USC00146242,S,445,djf
USC00146333,S,396,djf
USC00146374,R,422,djf
USC00146378,R,421,djf
USC00146435,S,422,djf
USC00146498,R,415,djf
USC00146549,R,455,djf
USC00146637,S,427,djf
USC00146808,S,473,djf
USC00147042,Q,432,djf
USC00147049,R,457,djf
USC00147050,R,441,djf
USC00147093,C,444,djf
USC00147271,S,443,djf
USC00147305,S,471,djf
USC00147397,C,443,djf
USC00147534,R,455,djf
USC00147542,S,417,djf
USC00147551,R,436,djf
USC00147796,S,437,djf
USC00147922,S,500,djf
USC00148038,S,480,djf
USC00148061,Q,430,djf
USC00148191,R,441,djf
USC00148235,S,454,djf
USC00148240,R,459,djf
USC00148250,S,384,djf
USC00148259,C,409,djf
USC00148287,S,469,djf
USC00148495,C,437,djf
USC00148535,Q,480,djf
USC00148563,S,420,djf
USC00148578,C,405,djf
USC00148648,R,445,djf
USC00148670,S,455,djf
USC00148914,R,472,djf
USC00148946,C,432,djf
USC00148964,S,451,djf
USC00148988,S,444,djf
USC00149080,S,434,djf
USC00150254,S,416,djf
USC00150381,S,474,djf
USC00150397,R,453,djf
USC00150402,S,472,djf
USC00150422,S,494,djf
USC00150450,S,472,djf
USC00150483,Q,444,djf
USC00150490,R,456,djf
USC00150619,R,474,djf
USC00150630,S,469,djf
USC00150858,Q,469,djf
USC00150860,Q,464,djf
USC00150940,S,459,djf
USC00150955,R,451,djf
USC00151080,Q,466,djf
USC00151227,Q,447,djf
USC00151318,Q,475,djf
USC00151345,R,450,djf
USC00151517,Q,448,djf
USC00151810,Q,449,djf
USC00151890,R,469,djf
USC00151895,Q,455,djf
USC00151900,R,423,djf
USC00151998,R,435,djf
USC00152040,S,438,djf
USC00152214,R,435,djf
USC00152409,R,435,djf
USC00152442,Q,482,djf
USC00152512,R,439,djf
USC00152575,Q,478,djf
USC00152775,R,427,djf
USC00152791,C,450,djf
USC00153028,R,441,djf
USC00153223,R,488,djf
USC00153230,Q,423,djf
USC00153246,S,494,djf
USC00153295,R,479,djf
USC00153382,R,441,djf
USC00153389,R,445,djf
USC00153391,R,452,djf
USC00153430,S,468,djf
USC00153604,R,458,djf
USC00153741,R,465,djf
USC00153744,Q,450,djf
USC00153762,S,443,djf
USC00153929,S,464,djf
USC00153994,R,465,djf
USC00154138,Q,448,djf
USC00154208,R,463,djf
USC00154375,Q,463,djf
USC00154703,S,453,djf
USC00154958,Q,440,djf
USC00154967,R,478,djf
USC00155067,S,475,djf
USC00155097,S,482,djf
USC00155111,R,479,djf
USC00155165,Q,479,djf
USC00155233,R,487,djf
USC00155243,S,435,djf
USC00155280,Q,442,djf
USC00155389,R,474,djf
USC00155524,S,466,djf
USC00155640,R,434,djf
USC00155648,C,447,djf
USC00155694,R,474,djf
USC00155834,S,479,djf
USC00156012,Q,424,djf
USC00156028,Q,469,djf
USC00156091,R,484,djf
USC00156117,R,479,djf
USC00156136,S,459,djf
USC00156224,Q,457,djf
USC00156580,S,485,djf
USC00156595,R,459,djf
USC00156882,R,463,djf
USC00156988,C,449,djf
USC00157049,R,468,djf
USC00157215,S,475,djf
USC00157324,R,438,djf
USC00157510,S,460,djf
USC00157592,Q,435,djf
USC00157652,Q,443,djf
USC00157677,S,469,djf
USC00157800,S,491,djf
USC00158432,Q,431,djf
USC00158446,S,436,djf
USC00158551,S,439,djf
USC00158553,Q,435,djf
USC00158555,Q,455,djf
USC00158709,R,458,djf
USC00158714,R,439,djf
USC00158824,Q,457,djf
USC00160098,S,604,djf
USC00160103,R,601,djf
USC00160205,C,626,djf
USC00160349,S,592,djf
USC00160537,S,570,djf
USC00160718,Q,571,djf
USC00160800,S,578,djf
USC00160945,R,624,djf
USC00161232,S,594,djf
USC00161246,R,630,djf
USC00161287,S,609,djf
USC00161292,R,638,djf
USC00161411,C,570,djf
USC00161565,S,633,djf
USC00161899,S,611,djf
USC00161941,Q,601,djf
USC00161979,R,582,djf
USC00162151,R,629,djf
USC00162212,S,618,djf
USC00162361,R,624,djf
USC00162367,S,619,djf
USC00162534,C,637,djf
USC00162800,R,623,djf
USC00162981,S,635,djf
USC00163079,R,571,djf
USC00163313,S,634,djf
USC00163327,R,635,djf
USC00163433,S,642,djf
USC00163800,S,637,djf
USC00163979,R,623,djf
USC00164030,S,632,djf
USC00164288,Q,596,djf
USC00164355,C,570,djf
USC00164407,R,652,djf
USC00164674,C,636,djf
USC00164696,R,590,djf
USC00164700,C,626,djf
USC00164739,R,599,djf
USC00165021,R,627,djf
USC00165065,R,630,djf
USC00165090,C,558,djf
USC00165146,Q,594,djf
USC00165266,R,609,djf
USC00165296,R,620,djf
USC00165527,R,588,djf
USC00165620,S,630,djf
USC00165624,R,645,djf
USC00165630,C,605,djf
USC00165874,R,589,djf
USC00165892,S,596,djf
USC00165926,R,639,djf
USC00166244,S,581,djf
USC00166314,S,583,djf
USC00166364,Q,576,djf
USC00166394,S,637,djf
USC00166434,Q,629,djf
USC00166582,S,603,djf
USC00166584,Q,598,djf
USC00166657,R,648,djf
USC00166686,S,628,djf
USC00166938,R,612,djf
USC00166978,R,597,djf
USC00167344,R,585,djf
USC00167691,R,580,djf
USC00167738,S,585,djf
USC00167767,S,635,djf
USC00167924,Q,586,djf
USC00167932,S,611,djf
USC00168046,S,602,djf
USC00168067,S,567,djf
USC00168108,R,638,djf
USC00168163,S,592,djf
USC00168181,Q,621,djf
USC00168444,Q,582,djf
USC00168448,Q,583,djf
USC00168539,S,627,djf
USC00168543,R,631,djf
USC00168923,S,577,djf
USC00168941,R,645,djf
USC00169013,R,646,djf
USC00169074,Q,603,djf
USC00169803,R,592,djf
USC00169804,Q,587,djf
USC00169806,S,583,djf
USC00170100,S,346,djf
USC00170200,R,234,djf
USC00170398,R,285,djf
USC00170480,C,318,djf
USC00170655,Q,275,djf
USC00170814,S,250,djf
USC00170833,C,255,djf
USC00170844,S,308,djf
USC00171472,R,230,djf
USC00171628,S,298,djf
USC00171833,R,277,djf
USC00171975,S,281,djf
USC00172048,R,311,djf
USC00172238,S,310,djf
USC00172426,R,325,djf
USC00172620,R,330,djf
USC00172623,Q,327,djf
USC00172700,R,246,djf
USC00172765,C,295,djf
